,note,octave,dynamics,string,reference,klass,semitone,pitch_reference,microphone,filename,pack_filename,pack_name,pack_description,class,class_num,scale
925,C#,6.0,,1.0,0,bad-attack-rebond,73.0,442.0,neumann,GoodSounds/violin_raquel_attack/neumann/0067.wav,0067.wav,violin_raquel_attack,Notes to measure attack clarity,bad-attack,5,False
926,D,6.0,,1.0,0,bad-attack-rebond,74.0,442.0,akg,GoodSounds/violin_raquel_attack/akg/0068.wav,0068.wav,violin_raquel_attack,Notes to measure attack clarity,bad-attack,5,False
927,D,6.0,,1.0,0,bad-attack-rebond,74.0,442.0,neumann,GoodSounds/violin_raquel_attack/neumann/0068.wav,0068.wav,violin_raquel_attack,Notes to measure attack clarity,bad-attack,5,False
928,D#,6.0,,1.0,0,bad-attack-rebond,75.0,442.0,akg,GoodSounds/violin_raquel_attack/akg/0069.wav,0069.wav,violin_raquel_attack,Notes to measure attack clarity,bad-attack,5,False
929,D#,6.0,,1.0,0,bad-attack-rebond,75.0,442.0,neumann,GoodSounds/violin_raquel_attack/neumann/0069.wav,0069.wav,violin_raquel_attack,Notes to measure attack clarity,bad-attack,5,False
930,E,6.0,,1.0,0,bad-attack-rebond,76.0,442.0,akg,GoodSounds/violin_raquel_attack/akg/0070.wav,0070.wav,violin_raquel_attack,Notes to measure attack clarity,bad-attack,5,False
931,E,6.0,,1.0,0,bad-attack-rebond,76.0,442.0,neumann,GoodSounds/violin_raquel_attack/neumann/0070.wav,0070.wav,violin_raquel_attack,Notes to measure attack clarity,bad-attack,5,False
932,F,6.0,,1.0,0,bad-attack-rebond,77.0,442.0,akg,GoodSounds/violin_raquel_attack/akg/0071.wav,0071.wav,violin_raquel_attack,Notes to measure attack clarity,bad-attack,5,False
933,F,6.0,,1.0,0,bad-attack-rebond,77.0,442.0,neumann,GoodSounds/violin_raquel_attack/neumann/0071.wav,0071.wav,violin_raquel_attack,Notes to measure attack clarity,bad-attack,5,False
934,F#,6.0,,1.0,0,bad-attack-rebond,78.0,442.0,akg,GoodSounds/violin_raquel_attack/akg/0072.wav,0072.wav,violin_raquel_attack,Notes to measure attack clarity,bad-attack,5,False
935,F#,6.0,,1.0,0,bad-attack-rebond,78.0,442.0,neumann,GoodSounds/violin_raquel_attack/neumann/0072.wav,0072.wav,violin_raquel_attack,Notes to measure attack clarity,bad-attack,5,False
936,G,6.0,,1.0,0,bad-attack-rebond,79.0,442.0,akg,GoodSounds/violin_raquel_attack/akg/0073.wav,0073.wav,violin_raquel_attack,Notes to measure attack clarity,bad-attack,5,False
937,G,6.0,,1.0,0,bad-attack-rebond,79.0,442.0,neumann,GoodSounds/violin_raquel_attack/neumann/0073.wav,0073.wav,violin_raquel_attack,Notes to measure attack clarity,bad-attack,5,False
938,G,3.0,,,1,good-sound,43.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0000.wav,0000.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
939,G#,3.0,,,1,good-sound,44.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0001.wav,0001.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
940,A,3.0,,,1,good-sound,45.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0002.wav,0002.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
941,A#,3.0,,,1,good-sound,46.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0003.wav,0003.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
942,B,3.0,,,1,good-sound,47.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0004.wav,0004.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
943,C,4.0,,,1,good-sound,48.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0005.wav,0005.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
944,C#,4.0,,,1,good-sound,49.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0006.wav,0006.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
945,D,4.0,,,1,good-sound,50.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0007.wav,0007.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
946,D#,4.0,,,1,good-sound,51.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0008.wav,0008.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
947,E,4.0,,,1,good-sound,52.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0009.wav,0009.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
948,F,4.0,,,1,good-sound,53.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0010.wav,0010.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
949,F#,4.0,,,1,good-sound,54.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0011.wav,0011.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
950,G,4.0,,,1,good-sound,55.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0012.wav,0012.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
951,G#,4.0,,,1,good-sound,56.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0013.wav,0013.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
952,A,4.0,,,1,good-sound,57.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0014.wav,0014.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
953,A#,4.0,,,1,good-sound,58.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0015.wav,0015.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
954,B,4.0,,,1,good-sound,59.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0016.wav,0016.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
955,C,5.0,,,1,good-sound,60.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0017.wav,0017.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
956,C#,5.0,,,1,good-sound,61.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0018.wav,0018.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
957,D,5.0,,,1,good-sound,62.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0019.wav,0019.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
958,D#,5.0,,,1,good-sound,63.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0020.wav,0020.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
959,E,5.0,,,1,good-sound,64.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0021.wav,0021.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
960,F,5.0,,,1,good-sound,65.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0022.wav,0022.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
961,F#,5.0,,,1,good-sound,66.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0023.wav,0023.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
962,G,5.0,,,1,good-sound,67.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0024.wav,0024.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
963,G#,5.0,,,1,good-sound,68.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0025.wav,0025.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
964,A,5.0,,,1,good-sound,69.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0026.wav,0026.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
965,A#,5.0,,,1,good-sound,70.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0027.wav,0027.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
966,B,5.0,,,1,good-sound,71.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0028.wav,0028.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
967,C,6.0,,,1,good-sound,72.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0029.wav,0029.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
968,C#,6.0,,,1,good-sound,73.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0030.wav,0030.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
969,D,6.0,,,1,good-sound,74.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0031.wav,0031.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
970,D#,6.0,,,1,good-sound,75.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0032.wav,0032.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
971,E,6.0,,,1,good-sound,76.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0033.wav,0033.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
972,F,6.0,,,1,good-sound,77.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0034.wav,0034.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
973,F#,6.0,,,1,good-sound,78.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0035.wav,0035.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
974,G,6.0,,,1,good-sound,79.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0036.wav,0036.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
975,G,3.0,,,1,good-sound,43.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0037.wav,0037.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
976,G#,3.0,,,1,good-sound,44.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0038.wav,0038.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
977,A,3.0,,,1,good-sound,45.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0039.wav,0039.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
978,A#,3.0,,,1,good-sound,46.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0040.wav,0040.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
979,B,3.0,,,1,good-sound,47.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0041.wav,0041.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
980,C,4.0,,,1,good-sound,48.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0042.wav,0042.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
981,C#,4.0,,,1,good-sound,49.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0043.wav,0043.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
982,D,4.0,,,1,good-sound,50.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0044.wav,0044.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
983,D#,4.0,,,1,good-sound,51.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0045.wav,0045.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
984,E,4.0,,,1,good-sound,52.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0046.wav,0046.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
985,F,4.0,,,1,good-sound,53.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0047.wav,0047.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
986,F#,4.0,,,1,good-sound,54.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0048.wav,0048.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
987,G,4.0,,,1,good-sound,55.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0049.wav,0049.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
988,G#,4.0,,,1,good-sound,56.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0050.wav,0050.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
989,A,4.0,,,1,good-sound,57.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0051.wav,0051.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
990,A#,4.0,,,1,good-sound,58.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0052.wav,0052.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
991,B,4.0,,,1,good-sound,59.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0053.wav,0053.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
992,C,5.0,,,1,good-sound,60.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0054.wav,0054.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
993,C#,5.0,,,1,good-sound,61.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0055.wav,0055.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
994,D,5.0,,,1,good-sound,62.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0056.wav,0056.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
995,D#,5.0,,,1,good-sound,63.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0057.wav,0057.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
996,E,5.0,,,1,good-sound,64.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0058.wav,0058.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
997,F,5.0,,,1,good-sound,65.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0059.wav,0059.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
998,F#,5.0,,,1,good-sound,66.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0060.wav,0060.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
999,G,5.0,,,1,good-sound,67.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0061.wav,0061.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
1000,G#,5.0,,,1,good-sound,68.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0062.wav,0062.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
1001,A,5.0,,,1,good-sound,69.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0063.wav,0063.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
1002,A#,5.0,,,1,good-sound,70.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0064.wav,0064.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
1003,B,5.0,,,1,good-sound,71.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0065.wav,0065.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
1004,C,6.0,,,1,good-sound,72.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0066.wav,0066.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
1005,C#,6.0,,,1,good-sound,73.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0067.wav,0067.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
1006,D,6.0,,,1,good-sound,74.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0068.wav,0068.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
1007,E,6.0,,,1,good-sound,76.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0069.wav,0069.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
1008,F,6.0,,,1,good-sound,77.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0070.wav,0070.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
1009,F#,6.0,,,1,good-sound,78.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0071.wav,0071.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
1010,G,6.0,,,1,good-sound,79.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0072.wav,0072.wav,violin_laia_improvement_recordings,Recordings to improve models,good,0,False
1011,G,3.0,,,1,bad-dynamics,43.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0073.wav,0073.wav,violin_laia_improvement_recordings,Recordings to improve models,bad-dynamics,1,False
1012,G#,3.0,,,1,bad-dynamics,44.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0074.wav,0074.wav,violin_laia_improvement_recordings,Recordings to improve models,bad-dynamics,1,False
1013,A,3.0,,,1,bad-dynamics,45.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0075.wav,0075.wav,violin_laia_improvement_recordings,Recordings to improve models,bad-dynamics,1,False
1014,A#,3.0,,,1,bad-dynamics,46.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0076.wav,0076.wav,violin_laia_improvement_recordings,Recordings to improve models,bad-dynamics,1,False
1015,B,3.0,,,1,bad-dynamics,47.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0077.wav,0077.wav,violin_laia_improvement_recordings,Recordings to improve models,bad-dynamics,1,False
1016,C,4.0,,,1,bad-dynamics,48.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0078.wav,0078.wav,violin_laia_improvement_recordings,Recordings to improve models,bad-dynamics,1,False
1017,C#,4.0,,,1,bad-dynamics,49.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0079.wav,0079.wav,violin_laia_improvement_recordings,Recordings to improve models,bad-dynamics,1,False
1018,D,4.0,,,1,bad-dynamics,50.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0080.wav,0080.wav,violin_laia_improvement_recordings,Recordings to improve models,bad-dynamics,1,False
1019,D#,4.0,,,1,bad-dynamics,51.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0081.wav,0081.wav,violin_laia_improvement_recordings,Recordings to improve models,bad-dynamics,1,False
1020,E,4.0,,,1,bad-dynamics,52.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0082.wav,0082.wav,violin_laia_improvement_recordings,Recordings to improve models,bad-dynamics,1,False
1021,F,4.0,,,1,bad-dynamics,53.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0083.wav,0083.wav,violin_laia_improvement_recordings,Recordings to improve models,bad-dynamics,1,False
1022,F#,4.0,,,1,bad-dynamics,54.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0084.wav,0084.wav,violin_laia_improvement_recordings,Recordings to improve models,bad-dynamics,1,False
1023,G,4.0,,,1,bad-dynamics,55.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0085.wav,0085.wav,violin_laia_improvement_recordings,Recordings to improve models,bad-dynamics,1,False
1024,G#,4.0,,,1,bad-dynamics,56.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0086.wav,0086.wav,violin_laia_improvement_recordings,Recordings to improve models,bad-dynamics,1,False
1025,A,4.0,,,1,bad-dynamics,57.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0087.wav,0087.wav,violin_laia_improvement_recordings,Recordings to improve models,bad-dynamics,1,False
1026,A#,4.0,,,1,bad-dynamics,58.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0088.wav,0088.wav,violin_laia_improvement_recordings,Recordings to improve models,bad-dynamics,1,False
1027,B,4.0,,,1,bad-dynamics,59.0,442.0,neumann,GoodSounds/violin_laia_improvement_recordings/neumann/0089.wav,0089.wav,violin_laia_improvement_recordings,Recordings to improve models,bad-dynamics,1,False
